date,prediction,real_price
2017/04/06,1016.2311401367188,1182.68
2017/04/07,1058.5023193359375,1176.9
2017/04/08,1066.4931640625,1175.95
2017/04/09,1086.7803955078125,1187.87
2017/04/10,1124.734375,1187.13
2017/04/11,1114.279541015625,1205.01
2017/04/12,1107.279541015625,1200.37
2017/04/13,1159.0653076171875,1169.28
2017/04/14,1153.999755859375,1167.54
2017/04/15,1153.1658935546875,1172.52
2017/04/16,1163.29833984375,1182.94
2017/04/17,1165.1107177734375,1193.91
2017/04/18,1181.218017578125,1211.67
2017/04/19,1178.4537353515625,1210.29
2017/04/20,1151.01025390625,1229.08
2017/04/21,1149.462890625,1222.05
2017/04/22,1153.8880615234375,1231.71
2017/04/23,1163.4661865234375,1207.21
2017/04/24,1173.3616943359375,1250.15
2017/04/25,1187.4249267578125,1265.49
2017/04/26,1186.29296875,1281.08
2017/04/27,1203.1680908203125,1317.73
2017/04/28,1197.0770263671875,1316.48
2017/04/29,1205.4429931640625,1321.79
2017/04/30,1182.68310546875,1347.89
2017/05/01,1218.4493408203125,1421.6
2017/05/02,1231.013916015625,1452.82
2017/05/03,1244.408203125,1490.09
2017/05/04,1275.697265625,1537.67
2017/05/05,1274.6475830078125,1555.45
2017/05/06,1279.1044921875,1578.8
2017/05/07,1299.0284423828125,1596.71
2017/05/08,1360.3646240234375,1723.35
2017/05/09,1384.6844482421875,1755.36
2017/05/10,1413.8819580078125,1787.13
2017/05/11,1463.2628173828125,1848.57
2017/05/12,1487.2470703125,1724.24
2017/05/13,1525.4471435546875,1804.91
2017/05/14,1557.79150390625,1808.91
2017/05/15,1731.6590576171875,1738.43
2017/05/16,1762.357177734375,1734.45
2017/05/17,1792.6160888671875,1839.09
2017/05/18,1849.8916015625,1888.65
2017/05/19,1733.32958984375,1987.71
2017/05/20,1809.502685546875,2084.73
2017/05/21,1813.606201171875,2041.2
2017/05/22,1747.6470947265625,2173.4
2017/05/23,1743.2366943359375,2320.42
2017/05/24,1844.1658935546875,2443.64
2017/05/25,1890.2711181640625,2304.98
2017/05/26,1987.1739501953125,2202.42
2017/05/27,2084.255615234375,2038.87
2017/05/28,2040.6954345703125,2155.8
2017/05/29,2172.95556640625,2255.61
2017/05/30,2320.006103515625,2175.47
2017/05/31,2443.24365234375,2286.41
2017/06/01,2304.563232421875,2407.88
2017/06/02,2201.9833984375,2488.55
2017/06/03,2038.365234375,2515.35
2017/06/04,2155.349853515625,2511.81
2017/06/05,2255.188232421875,2686.81
2017/06/06,2175.029296875,2863.2
2017/06/07,2285.99560546875,2732.16
2017/06/08,2407.47705078125,2805.62
2017/06/09,2488.1533203125,2823.81
2017/06/10,2514.954833984375,2947.71
2017/06/11,2511.4150390625,2958.11
2017/06/12,2686.41455078125,2659.63
2017/06/13,2862.815185546875,2717.02
2017/06/14,2731.77783203125,2506.37
2017/06/15,2805.2412109375,2464.58
2017/06/16,2823.431396484375,2518.56
2017/06/17,2947.333740234375,2655.88
2017/06/18,2957.734619140625,2548.29
2017/06/19,2659.2470703125,2589.6
2017/06/20,2716.64111328125,2721.79
2017/06/21,2505.990966796875,2689.1
2017/06/22,2464.197021484375,2705.41
2017/06/23,2518.1796875,2744.91
2017/06/24,2655.50439453125,2608.72
2017/06/25,2547.915771484375,2589.41
2017/06/26,2589.230712890625,2478.45
2017/06/27,2721.4267578125,2552.45
2017/06/28,2688.733642578125,2574.79
2017/06/29,2705.0400390625,2539.32
2017/06/30,2744.540771484375,2480.84
2017/07/01,2608.347412109375,2434.55
2017/07/02,2589.03955078125,2506.47
2017/07/03,2478.072265625,2564.06
2017/07/04,2552.073486328125,2601.64
2017/07/05,2574.41552734375,2601.99
2017/07/06,2538.944091796875,2608.56
2017/07/07,2480.461181640625,2518.66
2017/07/08,2434.16845703125,2571.34
2017/07/09,2506.092529296875,2518.44
2017/07/10,2563.69287109375,2372.56
2017/07/11,2601.2734375,2337.79
2017/07/12,2601.621826171875,2398.84
2017/07/13,2608.200927734375,2357.9
2017/07/14,2518.297119140625,2233.34
2017/07/15,2570.9794921875,1998.86
2017/07/16,2518.07568359375,1929.82
2017/07/17,2372.184814453125,2228.41
2017/07/18,2337.4091796875,2318.88
2017/07/19,2398.46337890625,2273.43
2017/07/20,2357.5146484375,2817.6
2017/07/21,2232.9384765625,2667.76
2017/07/22,1998.370361328125,2810.12
2017/07/23,1929.2681884765625,2730.4
2017/07/24,2228.000732421875,2754.86
2017/07/25,2318.482666015625,2576.48
2017/07/26,2273.02587890625,2529.45
2017/07/27,2817.2265625,2671.78
2017/07/28,2667.383056640625,2809.01
2017/07/29,2809.746337890625,2726.45
2017/07/30,2730.023193359375,2757.18
2017/07/31,2754.480712890625,2875.34
2017/08/01,2576.09423828125,2718.26
2017/08/02,2529.057373046875,2710.67
2017/08/03,2671.38671875,2804.73
2017/08/04,2808.619873046875,2895.89
2017/08/05,2726.057861328125,3252.91
2017/08/06,2756.788818359375,3213.94
2017/08/07,2874.949462890625,3378.94
2017/08/08,2717.866943359375,3419.94
2017/08/09,2710.27880859375,3342.47
2017/08/10,2804.343505859375,3381.28
2017/08/11,2895.505126953125,3650.62
2017/08/12,3252.529296875,3884.71
2017/08/13,3213.5595703125,4073.26
2017/08/14,3378.562744140625,4325.13
2017/08/15,3419.55615234375,4181.93
2017/08/16,3342.084228515625,4376.63
2017/08/17,3380.892333984375,4331.69
2017/08/18,3650.235595703125,4160.62
2017/08/19,3884.328369140625,4193.7
2017/08/20,4072.88525390625,4087.66
2017/08/21,4324.76123046875,4001.74
2017/08/22,4181.560546875,4100.52
2017/08/23,4376.25732421875,4151.52
2017/08/24,4331.3125,4334.68
2017/08/25,4160.240234375,4371.6
2017/08/26,4193.32080078125,4352.4
2017/08/27,4087.281005859375,4382.88
2017/08/28,4001.361572265625,4382.66
2017/08/29,4100.13916015625,4579.02
2017/08/30,4151.1416015625,4565.3
2017/08/31,4334.30078125,4703.39
2017/09/01,4371.2216796875,4892.01
2017/09/02,4352.0205078125,4578.77
2017/09/03,4382.4970703125,4582.96
2017/09/04,4382.2763671875,4236.31
2017/09/05,4578.642578125,4376.53
2017/09/06,4564.916015625,4597.12
2017/09/07,4703.0048828125,4599.88
2017/09/08,4891.62744140625,4228.75
2017/09/09,4578.38427734375,4226.06
2017/09/10,4582.57373046875,4122.94
2017/09/11,4235.912109375,4161.27
2017/09/12,4376.13330078125,4130.81
2017/09/13,4596.72119140625,3882.59
2017/09/14,4599.48291015625,3154.95
2017/09/15,4228.3486328125,3637.52
2017/09/16,4225.65869140625,3625.04
2017/09/17,4122.54150390625,3582.88
2017/09/18,4160.87255859375,4065.2
2017/09/19,4130.4111328125,3924.97
2017/09/20,3882.187255859375,3905.95
2017/09/21,3154.539306640625,3631.04
2017/09/22,3637.11572265625,3630.7
2017/09/23,3624.635498046875,3792.4
2017/09/24,3582.479736328125,3682.84
2017/09/25,4064.806640625,3926.07
2017/09/26,3924.56982421875,3892.35
2017/09/27,3905.55615234375,4200.67
2017/09/28,3630.64111328125,4174.73
2017/09/29,3630.301025390625,4163.07
2017/09/30,3792.002685546875,4338.71
2017/10/01,3682.431396484375,4403.74
2017/10/02,3925.669189453125,4409.32
2017/10/03,3891.954833984375,4317.48
2017/10/04,4200.2783203125,4229.36
2017/10/05,4174.33935546875,4328.41
2017/10/06,4162.6787109375,4370.81
2017/10/07,4338.32080078125,4426.89
2017/10/08,4403.35546875,4610.48
2017/10/09,4408.939453125,4772.02
2017/10/10,4317.09814453125,4781.99
2017/10/11,4228.97509765625,4826.48
2017/10/12,4328.029296875,5446.91
2017/10/13,4370.4296875,5647.21
2017/10/14,4426.5107421875,5831.79
2017/10/15,4610.09912109375,5678.19
2017/10/16,4771.63623046875,5725.59
2017/10/17,4781.60693359375,5605.51
2017/10/18,4826.09619140625,5590.69
2017/10/19,5446.529296875,5708.52
2017/10/20,5646.8310546875,6011.45
2017/10/21,5831.41357421875,6031.6
2017/10/22,5677.8095703125,6008.42
2017/10/23,5725.21630859375,5930.32
2017/10/24,5605.13525390625,5526.64
2017/10/25,5590.31494140625,5750.8
2017/10/26,5708.1484375,5904.83
2017/10/27,6011.08251953125,5780.9
2017/10/28,6031.2314453125,5753.09
2017/10/29,6008.05224609375,6153.85
2017/10/30,5929.94970703125,6130.53
2017/10/31,5526.26513671875,6468.4
2017/11/01,5750.42822265625,6767.31
2017/11/02,5904.45654296875,7078.5
2017/11/03,5780.5244140625,7207.76
2017/11/04,5752.71435546875,7379.95
2017/11/05,6153.47607421875,7407.41
2017/11/06,6130.15673828125,7022.76
2017/11/07,6468.02880859375,7144.38
2017/11/08,6766.9443359375,7459.69
2017/11/09,7078.13671875,7143.58
2017/11/10,7207.3984375,6618.14
2017/11/11,7379.5908203125,6357.6
2017/11/12,7407.05029296875,5950.07
2017/11/13,7022.3857421875,6559.49
2017/11/14,7144.009765625,6635.75
2017/11/15,7459.3212890625,7315.54
2017/11/16,7143.2060546875,7871.69
2017/11/17,6617.765625,7708.99
2017/11/18,6357.22216796875,7790.15
2017/11/19,5949.6875,8036.49
2017/11/20,6559.1142578125,8200.64
2017/11/21,6635.3759765625,8071.26
2017/11/22,7315.17626953125,8253.55
2017/11/23,7871.33447265625,8038.77
2017/11/24,7708.623046875,8253.69
2017/11/25,7789.783203125,8790.92
2017/11/26,8036.12646484375,9330.55
2017/11/27,8200.287109375,9818.35
2017/11/28,8070.90185546875,10058.8
2017/11/29,8253.1884765625,9888.61
2017/11/30,8038.40625,10233.6
2017/12/01,8253.3291015625,10975.6
2017/12/02,8790.5654296875,11074.6
2017/12/03,9330.201171875,11323.2
2017/12/04,9818.0048828125,11657.2
2017/12/05,10058.4580078125,11916.7
2017/12/06,9888.2724609375,14291.5
2017/12/07,10233.267578125,17899.7
2017/12/08,10975.275390625,16569.4
2017/12/09,11074.2763671875,15178.2
2017/12/10,11322.87890625,15455.4
2017/12/11,11656.8876953125,16936.8
2017/12/12,11916.3935546875,17415.4
2017/12/13,14291.2255859375,16408.2
2017/12/14,17899.46875,16564.0
2017/12/15,16569.15234375,17706.9
2017/12/16,15177.9345703125,19497.4
2017/12/17,15455.138671875,19140.8
2017/12/18,16936.5546875,19114.2
2017/12/19,17415.166015625,17776.7
2017/12/20,16407.951171875,16624.6
2017/12/21,16563.75,15802.9
2017/12/22,17706.6640625,13831.8
2017/12/23,19497.18359375,14699.2
2017/12/24,19140.58203125,13925.8
2017/12/25,19113.974609375,14026.6
2017/12/26,17776.458984375,16099.8
2017/12/27,16624.341796875,15838.5
2017/12/28,15802.6328125,14606.5
2017/12/29,13831.5048828125,14656.2
2017/12/30,14698.916015625,12952.2
2017/12/31,13925.505859375,14156.4
2018/01/01,14026.306640625,13657.2
2018/01/02,16099.5234375,14982.1
2018/01/03,15838.2216796875,15201.0
2018/01/04,14606.2041015625,15599.2
2018/01/05,14655.9013671875,17429.5
2018/01/06,12951.880859375,17527.0
2018/01/07,14156.095703125,16477.6
2018/01/08,13656.8896484375,15170.1
2018/01/09,14981.80078125,14595.4
2018/01/10,15200.7001953125,14973.3
2018/01/11,15598.904296875,13405.8
2018/01/12,17429.2265625,13980.6
2018/01/13,17526.7265625,14360.2
2018/01/14,16477.314453125,13772.0
2018/01/15,15169.798828125,13819.8
2018/01/16,14595.091796875,11490.5
2018/01/17,14972.994140625,11188.6
2018/01/18,13405.474609375,11474.9
2018/01/19,13980.275390625,11607.4
2018/01/20,14359.8798828125,12899.2
2018/01/21,13771.673828125,11600.1
2018/01/22,13819.4736328125,10931.4
2018/01/23,11490.1474609375,10868.4
2018/01/24,11188.2412109375,11359.4
2018/01/25,11474.5498046875,11259.4
2018/01/26,11607.052734375,11171.4
2018/01/27,12898.8671875,11440.7
2018/01/28,11599.7509765625,11786.3
2018/01/29,10931.04296875,11296.4
2018/01/30,10868.0380859375,10106.3
2018/01/31,11359.0341796875,10221.1
2018/02/01,11259.033203125,9170.54
2018/02/02,11171.03515625,8830.75
2018/02/03,11440.3369140625,9174.91
2018/02/04,11785.94140625,8277.01
2018/02/05,11296.0390625,6955.27
2018/02/06,10105.9306640625,7754.0
2018/02/07,10220.73046875,7621.3
2018/02/08,9170.15625,8265.59
2018/02/09,8830.3681640625,8736.98
2018/02/10,9174.5322265625,8621.9
2018/02/11,8276.62109375,8129.97
2018/02/12,6954.8681640625,8926.57
2018/02/13,7753.6123046875,8598.31
2018/02/14,7620.9189453125,9494.63
2018/02/15,8265.216796875,10166.4
2018/02/16,8736.619140625,10233.9
2018/02/17,8621.5380859375,11112.7
2018/02/18,8129.60205078125,10551.8
2018/02/19,8926.2080078125,11225.3
2018/02/20,8597.9423828125,11403.7
2018/02/21,9494.259765625,10690.4
2018/02/22,10166.0380859375,10005.0
2018/02/23,10233.537109375,10301.1
2018/02/24,11112.3486328125,9813.07
2018/02/25,10551.44140625,9664.73
2018/02/26,11224.94921875,10366.7
2018/02/27,11403.357421875,10725.6
2018/02/28,10690.0517578125,10397.9
2018/03/01,10004.6376953125,10951.0
2018/03/02,10300.740234375,11086.4
2018/03/03,9812.705078125,11489.7
2018/03/04,9664.3642578125,11512.6
2018/03/05,10366.33984375,11573.3
2018/03/06,10725.25,10779.9
2018/03/07,10397.55078125,9965.57
2018/03/08,10950.66015625,9395.01
2018/03/09,11086.0595703125,9337.55
2018/03/10,11489.3642578125,8866.0
2018/03/11,11512.265625,9578.63
2018/03/12,11572.962890625,9205.12
2018/03/13,10779.5478515625,9194.85
2018/03/14,9965.2158203125,8269.81
2018/03/15,9394.6533203125,8300.86
2018/03/16,9337.185546875,8338.35
2018/03/17,8865.6298828125,7916.88
2018/03/18,9578.271484375,8223.68
2018/03/19,9204.755859375,8630.65
2018/03/20,9194.484375,8913.47
2018/03/21,8269.435546875,8929.28
2018/03/22,8300.4853515625,8728.47
2018/03/23,8337.9755859375,8879.62
2018/03/24,7916.50048828125,8668.12
2018/03/25,8223.3037109375,8495.78
2018/03/26,8630.27734375,8209.4
2018/03/27,8913.0908203125,7833.04
2018/03/28,8928.900390625,7954.48
2018/03/29,8728.0771484375,7165.7
2018/03/30,8879.228515625,6890.52
2018/03/31,8667.7265625,6973.53
2018/04/01,8495.3837890625,6844.23
2018/04/02,8209.00390625,7083.8
2018/04/03,7832.64697265625,7456.11
2018/04/04,7954.08642578125,6853.84
2018/04/05,7165.296875,6811.47
2018/04/06,6890.11376953125,6636.32
2018/04/07,6973.12451171875,6911.09
2018/04/08,6843.818359375,7023.52
2018/04/09,7083.3935546875,6770.73
2018/04/10,7455.7119140625,6834.76
2018/04/11,6853.43798828125,6968.32
2018/04/12,6811.06884765625,7889.25
2018/04/13,6635.91650390625,7895.96
2018/04/14,6910.68896484375,7986.24
2018/04/15,7023.11572265625,8329.11
2018/04/16,6770.3134765625,8058.67
2018/04/17,6834.33740234375,7902.09
2018/04/18,6967.90478515625,8163.42
2018/04/19,7888.84228515625,8294.31
2018/04/20,7895.55224609375,8845.83
2018/04/21,7985.83349609375,8895.58
2018/04/22,8328.7099609375,8802.46
2018/04/23,8058.26611328125,8930.88
2018/04/24,7901.67822265625,9697.5
2018/04/25,8163.01220703125,8845.74
2018/04/26,8293.9052734375,9281.51
2018/04/27,8845.4326171875,8987.05
2018/04/28,8895.18359375,9348.48
2018/04/29,8802.064453125,9419.08
2018/04/30,8930.4853515625,9240.55
2018/05/01,9697.119140625,9119.01
2018/05/02,8845.34765625,9235.92
2018/05/03,9281.12109375,9743.86
2018/05/04,8986.658203125,9700.76
2018/05/05,9348.0927734375,9858.15
2018/05/06,9418.693359375,9654.8
2018/05/07,9240.1650390625,9373.01
2018/05/08,9118.6279296875,9234.82
2018/05/09,9235.5361328125,9325.18
2018/05/10,9743.4794921875,9043.94
2018/05/11,9700.3779296875,8441.49
2018/05/12,9857.7705078125,8504.89
2018/05/13,9654.4140625,8723.94
2018/05/14,9372.625,8716.79
2018/05/15,9234.427734375,8510.38
2018/05/16,9324.7841796875,8368.83
2018/05/17,9043.5419921875,8094.32
2018/05/18,8441.0859375,8250.97
2018/05/19,8504.486328125,8247.18
2018/05/20,8723.5361328125,8513.25
2018/05/21,8716.39453125,8418.99
2018/05/22,8509.9794921875,8041.78
2018/05/23,8368.427734375,7557.82
2018/05/24,8093.9169921875,7587.34
2018/05/25,8250.568359375,7480.14
2018/05/26,8246.7783203125,7355.88
2018/05/27,8512.8505859375,7368.22
2018/05/28,8418.587890625,7135.99
2018/05/29,8041.37353515625,7472.59
2018/05/30,7557.4052734375,7406.52
2018/05/31,7586.93115234375,7494.17
2018/06/01,7479.73095703125,7541.45
2018/06/02,7355.46875,7643.45
2018/06/03,7367.8095703125,7720.25
2018/06/04,7135.58154296875,7514.47
2018/06/05,7472.17822265625,7633.76
2018/06/06,7406.10791015625,7653.98
2018/06/07,7493.76123046875,7678.24
2018/06/08,7541.0419921875,7624.92
2018/06/09,7643.04345703125,7531.98
2018/06/10,7719.85107421875,6786.02
2018/06/11,7514.06640625,6906.92
2018/06/12,7633.35791015625,6582.36
2018/06/13,7653.57177734375,6349.9
2018/06/14,7677.8359375,6675.35
2018/06/15,7624.51416015625,6456.58
2018/06/16,7531.57373046875,6550.16
2018/06/17,6785.60400390625,6499.27
2018/06/18,6906.50830078125,6734.82
2018/06/19,6581.94091796875,6769.94
2018/06/20,6349.478515625,6776.55
2018/06/21,6674.94921875,6729.74
2018/06/22,6456.17578125,6083.69
2018/06/23,6549.75830078125,6162.48
2018/06/24,6498.86083984375,6173.23
2018/06/25,6734.4140625,6249.18
2018/06/26,6769.53759765625,6093.67
2018/06/27,6776.1533203125,6157.13
2018/06/28,6729.33642578125,5903.44
2018/06/29,6083.2783203125,6218.3
2018/06/30,6162.06982421875,6404.0
2018/07/01,6172.822265625,6385.82
2018/07/02,6248.77197265625,6614.18
2018/07/03,6093.2578125,6529.59
2018/07/04,6156.7197265625,6597.55
2018/07/05,5903.021484375,6639.14
2018/07/06,6217.88525390625,6673.5
2018/07/07,6403.58740234375,6856.93
2018/07/08,6385.41162109375,6773.88
2018/07/09,6613.77392578125,6741.75
2018/07/10,6529.18359375,6329.95
2018/07/11,6597.14306640625,6394.71
2018/07/12,6638.73583984375,6228.81
2018/07/13,6673.095703125,6238.05
2018/07/14,6856.5283203125,6276.12
2018/07/15,6773.47314453125,6359.64
2018/07/16,6741.34228515625,6741.75
2018/07/17,6329.55615234375,7321.04
2018/07/18,6394.3125,7370.78
2018/07/19,6228.41015625,7466.86
2018/07/20,6237.64990234375,7354.13
2018/07/21,6275.720703125,7419.29
2018/07/22,6359.251953125,7418.49
2018/07/23,6741.369140625,7711.11
2018/07/24,7320.66455078125,8424.27
2018/07/25,7370.40625,8181.39
2018/07/26,7466.484375,7951.58
2018/07/27,7353.7529296875,8165.01
2018/07/28,7418.9130859375,8192.15
2018/07/29,7418.1162109375,8218.46
2018/07/30,7710.73876953125,8180.48
2018/07/31,8423.90234375,7780.44
2018/08/01,8181.0205078125,7624.91
2018/08/02,7951.208984375,7567.15
2018/08/03,8164.640625,7434.39
2018/08/04,8191.78271484375,7032.85
2018/08/05,8218.0908203125,7068.48
2018/08/06,8180.111328125,6951.8
2018/08/07,7780.06787109375,6753.12
2018/08/08,7624.54150390625,6305.8
2018/08/09,7566.77978515625,6568.23
2018/08/10,7434.0185546875,6184.71
2018/08/11,7032.47412109375,6295.73
2018/08/12,7068.10498046875,6322.69
2018/08/13,6951.42041015625,6297.57
2018/08/14,6752.74462890625,6199.71
2018/08/15,6305.4189453125,6308.52
2018/08/16,6567.849609375,6334.73
2018/08/17,6184.3251953125,6580.63
2018/08/18,6295.34765625,6423.76
2018/08/19,6322.314453125,6506.07
2018/08/20,6297.19287109375,6308.53
2018/08/21,6199.3427734375,6488.76
2018/08/22,6308.15234375,6376.71
2018/08/23,6334.361328125,6534.88
2018/08/24,6580.26416015625,6719.96
2018/08/25,6423.39208984375,6763.19
2018/08/26,6505.69873046875,6707.26
2018/08/27,6308.15380859375,6884.64
2018/08/28,6488.37890625,7096.28
2018/08/29,6376.3310546875,7047.16
2018/08/30,6534.4931640625,6978.23
2018/08/31,6719.57568359375,7037.58
2018/09/01,6762.80615234375,7193.25
2018/09/02,6706.8740234375,7272.72
2018/09/03,6884.2568359375,7260.06
2018/09/04,7095.89697265625,7361.66
2018/09/05,7046.77685546875,6792.83
2018/09/06,6977.84619140625,6529.17
2018/09/07,7037.197265625,6467.07
2018/09/08,7192.869140625,6225.98
2018/09/09,7272.33984375,6300.86
2018/09/10,7259.68017578125,6329.7
2018/09/11,7361.28369140625,6321.2
2018/09/12,6792.447265625,6351.8
2018/09/13,6528.78515625,6517.31
2018/09/14,6466.68408203125,6512.71
2018/09/15,6225.591796875,6543.2
2018/09/16,6300.47021484375,6517.18
2018/09/17,6329.306640625,6281.2
2018/09/18,6320.80078125,6371.3
2018/09/19,6351.40673828125,6398.54
2018/09/20,6516.92138671875,6519.67
2018/09/21,6512.3203125,6734.95
2018/09/22,6542.8115234375,6721.98
2018/09/23,6516.78955078125,6710.63
2018/09/24,6280.8046875,6595.41
2018/09/25,6370.9033203125,6446.47
2018/09/26,6398.14453125,6495.0
2018/09/27,6519.27880859375,6676.75
2018/09/28,6734.5615234375,6644.13
2018/09/29,6721.5908203125,6601.96
2018/09/30,6710.23388671875,6625.56
2018/10/01,6595.01025390625,6589.62
2018/10/02,6446.072265625,6556.1
2018/10/03,6494.60546875,6502.59
2018/10/04,6676.3515625,6576.69
2018/10/05,6643.73095703125,6622.48
2018/10/06,6601.56103515625,6588.31
2018/10/07,6625.16259765625,6602.95
2018/10/08,6589.21142578125,6652.23
2018/10/09,6555.6884765625,6642.64
2018/10/10,6502.1826171875,6585.53
2018/10/11,6576.2841796875,6256.24
2018/10/12,6622.07421875,6274.58
2018/10/13,6587.90283203125,6285.99
2018/10/14,6602.55029296875,6290.93
2018/10/15,6651.8271484375,6596.54
2018/10/16,6642.2412109375,6596.11
2018/10/17,6585.126953125,6544.43
2018/10/18,6255.83447265625,6476.71
2018/10/19,6274.173828125,6465.41
2018/10/20,6285.58447265625,6489.19
2018/10/21,6290.5205078125,6482.35
2018/10/22,6596.1328125,6487.16
2018/10/23,6595.70703125,6475.74
2018/10/24,6544.02783203125,6495.84
2018/10/25,6476.30615234375,6476.29
2018/10/26,6465.005859375,6474.75
2018/10/27,6488.7861328125,6480.38
2018/10/28,6481.947265625,6486.39
2018/10/29,6486.7626953125,6332.63
2018/10/30,6475.3447265625,6334.27
2018/10/31,6495.4423828125,6317.61
2018/11/01,6475.8896484375,6377.78
2018/11/02,6474.349609375,6388.44
2018/11/03,6479.97900390625,6361.26
2018/11/04,6485.9931640625,6376.13
2018/11/05,6332.23486328125,6419.66
2018/11/06,6333.8798828125,6461.01
2018/11/07,6317.21240234375,6530.14
2018/11/08,6377.3916015625,6453.72
2018/11/09,6388.0517578125,6385.62
2018/11/10,6360.87109375,6409.22
2018/11/11,6375.7412109375,6411.27
2018/11/12,6419.27099609375,6371.27
2018/11/13,6460.6259765625,6359.49
2018/11/14,6529.7568359375,5738.35
2018/11/15,6453.34130859375,5648.03
2018/11/16,6385.24658203125,5575.55
2018/11/17,6408.8466796875,5554.33
2018/11/18,6410.8974609375,5623.54
2018/11/19,6370.8984375,4871.49
2018/11/20,6359.1318359375,4451.87
2018/11/21,5737.9794921875,4602.17
2018/11/22,5647.6552734375,4365.94
2018/11/23,5575.1708984375,4347.11
2018/11/24,5553.951171875,3880.76
2018/11/25,5623.16162109375,4009.97
2018/11/26,4871.1025390625,3779.13
2018/11/27,4451.490234375,3820.72
2018/11/28,4601.78662109375,4257.42
2018/11/29,4365.5537109375,4278.85
2018/11/30,4346.73779296875,4017.27
2018/12/01,3880.382568359375,4214.67
2018/12/02,4009.594482421875,4139.88
2018/12/03,3778.7470703125,3894.13
2018/12/04,3820.341796875,3956.89
2018/12/05,4257.046875,3753.99
2018/12/06,4278.47412109375,3521.1
2018/12/07,4016.89453125,3419.94
2018/12/08,4214.296875,3476.11
2018/12/09,4139.50537109375,3614.23
2018/12/10,3893.748779296875,3502.66
2018/12/11,3956.498046875,3424.59
2018/12/12,3753.595703125,3486.95
2018/12/13,3520.70947265625,3313.68
2018/12/14,3419.54052734375,3242.48
2018/12/15,3475.711669921875,3236.76
2018/12/16,3613.833251953125,3252.84
2018/12/17,3502.267578125,3545.86
2018/12/18,3424.19677734375,3696.06
2018/12/19,3486.556640625,3745.95
2018/12/20,3313.28173828125,4134.44
2018/12/21,3242.085693359375,3896.54
2018/12/22,3236.365966796875,4014.18
2018/12/23,3252.446044921875,3998.98
2018/12/24,3545.468017578125,4078.6
2018/12/25,3695.677734375,3815.49
2018/12/26,3745.565185546875,3857.3
2018/12/27,4134.06298828125,3654.83
2018/12/28,3896.165283203125,3923.92
2018/12/29,4013.80615234375,3820.41
2018/12/30,3998.606201171875,3865.95
2018/12/31,4078.23193359375,3742.7
2019/01/01,3815.118408203125,3843.52
2019/01/02,3856.91748046875,3943.41
2019/01/03,3654.449462890625,3836.74
2019/01/04,3923.541259765625,3857.72
2019/01/05,3820.029541015625,3845.19
2019/01/06,3865.571044921875,4076.63
2019/01/07,3742.3193359375,4025.25
2019/01/08,3843.140380859375,4030.85
2019/01/09,3943.02392578125,4035.3
2019/01/10,3836.346435546875,3678.92
2019/01/11,3857.326416015625,3687.37
2019/01/12,3844.796630859375,3661.3
2019/01/13,4076.239013671875,3552.95
2019/01/14,4024.8564453125,3706.05
2019/01/15,4030.4541015625,3630.68
2019/01/16,4034.895263671875,3655.01
2019/01/17,3678.511474609375,3678.56
2019/01/18,3686.964111328125,3657.84
2019/01/19,3660.89404296875,3728.57
2019/01/20,3552.54248046875,3601.01
2019/01/21,3705.647705078125,3576.03
2019/01/22,3630.27294921875,3604.58
2019/01/23,3654.599853515625,3585.12
2019/01/24,3678.151123046875,3600.87
2019/01/25,3657.429931640625,3599.77
2019/01/26,3728.160888671875,3602.46
2019/01/27,3600.59912109375,3583.97
2019/01/28,3575.61865234375,3470.45
2019/01/29,3604.171630859375,3448.12
2019/01/30,3584.712158203125,3486.18
2019/01/31,3600.46435546875,3457.79
2019/02/01,3599.3564453125,3487.95
2019/02/02,3602.04638671875,3521.06
2019/02/03,3583.55615234375,3464.01
2019/02/04,3470.037841796875,3459.15
2019/02/05,3447.701904296875,3466.36
2019/02/06,3485.760986328125,3413.77
2019/02/07,3457.366455078125,3399.47
2019/02/08,3487.52783203125,3666.78
2019/02/09,3520.638671875,3671.2
2019/02/10,3463.587646484375,3690.19
2019/02/11,3458.72705078125,3648.43
2019/02/12,3465.9384765625,3653.53
2019/02/13,3413.347412109375,3632.07
2019/02/14,3399.05029296875,3616.88
2019/02/15,3666.361083984375,3620.81
2019/02/16,3670.78076171875,3629.79
2019/02/17,3689.770751953125,3673.84
2019/02/18,3648.014404296875,3915.71
2019/02/19,3653.111083984375,3947.09
2019/02/20,3631.6474609375,3999.82
2019/02/21,3616.454833984375,3954.12
2019/02/22,3620.3779296875,4005.53
2019/02/23,3629.35791015625,4142.53
2019/02/24,3673.407958984375,3810.43
2019/02/25,3915.281005859375,3882.7
2019/02/26,3946.653564453125,3854.36
2019/02/27,3999.38134765625,3851.05
2019/02/28,3953.68798828125,3854.79
2019/03/01,4005.09619140625,3859.58
2019/03/02,4142.09765625,3864.42
2019/03/03,3809.994140625,3847.18
2019/03/04,3882.272216796875,3761.56
2019/03/05,3853.930908203125,3896.38
2019/03/06,3850.6201171875,3903.94
2019/03/07,3854.36328125,3911.48
2019/03/08,3859.158203125,3901.13
2019/03/09,3863.998291015625,3963.31
2019/03/10,3846.75830078125,3951.6
2019/03/11,3761.141845703125,3905.23
2019/03/12,3895.964111328125,3909.16
2019/03/13,3903.5224609375,3906.72
2019/03/14,3911.062255859375,3924.37
